,losses/total_loss,losses/reg_loss,losses/cls_loss,lr,metrics/voc_2007_test/mAP,metrics/voc_2007_test/aeroplane,metrics/voc_2007_test/bicycle,metrics/voc_2007_test/bird,metrics/voc_2007_test/boat,metrics/voc_2007_test/bottle,metrics/voc_2007_test/bus,metrics/voc_2007_test/car,metrics/voc_2007_test/cat,metrics/voc_2007_test/chair,metrics/voc_2007_test/cow,metrics/voc_2007_test/diningtable,metrics/voc_2007_test/dog,metrics/voc_2007_test/horse,metrics/voc_2007_test/motorbike,metrics/voc_2007_test/person,metrics/voc_2007_test/pottedplant,metrics/voc_2007_test/sheep,metrics/voc_2007_test/sofa,metrics/voc_2007_test/train,metrics/voc_2007_test/tvmonitor
0,25.555217742919922,3.2300868034362793,22.325130462646484,1.9999999494757503e-05,0.4218512773513794,0.48794934153556824,0.5448755025863647,0.47109758853912354,0.19648559391498566,0.15998341143131256,0.41667330265045166,0.6628177762031555,0.6620602011680603,0.24691882729530334,0.4079062342643738,0.23961131274700165,0.5318072438240051,0.505975067615509,0.5052543878555298,0.5660203099250793,0.13156013190746307,0.39466339349746704,0.42239102721214294,0.45434433221817017,0.4286307990550995
1,17.048019409179688,2.9655885696411133,14.08243179321289,5.999999848427251e-05,0.5960723161697388,0.6781984567642212,0.685117781162262,0.6324712634086609,0.3539797365665436,0.27583691477775574,0.6994619965553284,0.7603105306625366,0.7856085896492004,0.399223655462265,0.5725744366645813,0.5162623524665833,0.7275090217590332,0.7355075478553772,0.7132794857025146,0.6587983965873718,0.2464415282011032,0.5877466201782227,0.5421521067619324,0.7358481287956238,0.6151182055473328
2,15.362408638000488,2.8193318843841553,12.543076515197754,7.999999797903001e-05,0.6411207914352417,0.7061555981636047,0.7231495380401611,0.645244300365448,0.48445993661880493,0.31643757224082947,0.743657648563385,0.7846855521202087,0.8170444369316101,0.3831050395965576,0.6500303745269775,0.5890403389930725,0.7543503642082214,0.7757124900817871,0.7441160678863525,0.6853581070899963,0.3152128756046295,0.6234376430511475,0.6575339436531067,0.7769085764884949,0.6467748880386353
3,14.753779411315918,2.9248807430267334,11.828898429870605,0.00011999999696854502,0.6708226203918457,0.7124913334846497,0.7449005842208862,0.6564338803291321,0.5632489323616028,0.3432537913322449,0.7786334156990051,0.8019033074378967,0.8393054604530334,0.4962431788444519,0.6783069372177124,0.6195083856582642,0.7910546660423279,0.813473641872406,0.7279158234596252,0.7057318687438965,0.37006300687789917,0.6308044791221619,0.7211471796035767,0.7617154717445374,0.6603167653083801
4,12.913330078125,2.8330671787261963,10.080263137817383,0.00015999999595806003,0.6951701641082764,0.7604144215583801,0.7842999696731567,0.6813967823982239,0.6042094826698303,0.36333179473876953,0.7843467593193054,0.8079384565353394,0.8615748882293701,0.5100166201591492,0.7379777431488037,0.6765349507331848,0.8114845156669617,0.8060796856880188,0.7783096432685852,0.7075137495994568,0.3572891056537628,0.6403250694274902,0.7354815602302551,0.8149018883705139,0.6799762845039368
5,11.808365821838379,2.6676738262176514,9.140691757202148,0.00018000000272877514,0.6886510848999023,0.7499082088470459,0.7707776427268982,0.6353575587272644,0.5914064049720764,0.3882327973842621,0.7830671668052673,0.81004399061203,0.8159275650978088,0.522631824016571,0.7103726863861084,0.677170991897583,0.7804727554321289,0.7999870777130127,0.7648849487304688,0.7304612994194031,0.36554306745529175,0.6781231760978699,0.6983959674835205,0.8002141714096069,0.7000424861907959
6,10.197154998779297,2.839017152786255,7.358137607574463,0.00019999999494757503,0.69468754529953,0.7566351890563965,0.7803568840026855,0.6772968173027039,0.6193230748176575,0.31767508387565613,0.7958790063858032,0.8172925114631653,0.8537402749061584,0.4788343906402588,0.7201350331306458,0.6897432208061218,0.8022370338439941,0.8292600512504578,0.745185911655426,0.7374513149261475,0.3912416398525238,0.6911324858665466,0.6956822872161865,0.8235522508621216,0.6710965037345886
7,9.402149200439453,2.5715606212615967,6.830588340759277,0.00022000000171829015,0.7147607803344727,0.7540475726127625,0.8050633072853088,0.6809166073799133,0.6115085482597351,0.3815370202064514,0.8137521743774414,0.8166669607162476,0.8598763346672058,0.5100593566894531,0.7489874362945557,0.7194722890853882,0.8179464936256409,0.8428239226341248,0.7867004871368408,0.747337818145752,0.3868919312953949,0.6801356077194214,0.7684423327445984,0.8436279892921448,0.719420850276947
8,8.902799606323242,2.506809711456299,6.395989418029785,0.00023999999393709004,0.7138396501541138,0.7596800327301025,0.8075883388519287,0.6685725450515747,0.6356085538864136,0.41988441348075867,0.8257710933685303,0.8238756060600281,0.845024049282074,0.5145204067230225,0.7277946472167969,0.7139163613319397,0.799852728843689,0.827105700969696,0.794026255607605,0.7484610676765442,0.4126286506652832,0.6553808450698853,0.7659334540367126,0.8140289187431335,0.7171395421028137
9,8.342936515808105,2.6316800117492676,5.711256504058838,0.00026000000070780516,0.719389796257019,0.766198992729187,0.810486912727356,0.7102844715118408,0.6553654074668884,0.4421246647834778,0.8110319972038269,0.8299775719642639,0.8162726163864136,0.5283872485160828,0.7106196880340576,0.7312480211257935,0.7944859862327576,0.8519105911254883,0.7973508238792419,0.7539646029472351,0.41935867071151733,0.6827822327613831,0.7264150381088257,0.8320616483688354,0.717468798160553
